leadId,dateCreated,callStarted,hoursSinceCall
63774,2021-04-08 14:36:53,2021-04-19 14:40:05,264
63774,2021-04-08 14:36:53,2021-04-20 15:29:51,288
63774,2021-04-08 14:36:53,2021-04-21 15:31:15,312
63774,2021-04-08 14:36:53,2021-04-23 15:15:29,360
63774,2021-04-08 14:36:53,2021-04-27 10:44:44,452
63774,2021-04-08 14:36:53,2021-04-27 10:44:52,452
63774,2021-04-08 14:36:53,2021-04-29 09:04:25,498
63774,2021-04-08 14:36:53,2021-04-30 09:35:30,522
63774,2021-04-08 14:36:53,2021-04-30 09:35:34,522
63775,2021-04-08 14:51:20,2021-04-08 14:51:28,0
63775,2021-04-08 14:51:20,2021-04-08 14:51:33,0
63775,2021-04-08 14:51:20,2021-04-20 09:18:26,282
63775,2021-04-08 14:51:20,2021-04-20 09:20:00,282
63777,2021-04-08 15:24:19,2021-04-08 15:24:41,0
63777,2021-04-08 15:24:19,2021-04-08 15:24:43,0
63777,2021-04-08 15:24:19,2021-04-08 15:24:55,0
63777,2021-04-08 15:24:19,2021-04-08 18:45:13,3
63777,2021-04-08 15:24:19,2021-04-12 13:19:43,93
63777,2021-04-08 15:24:19,2021-04-12 13:19:48,93
63777,2021-04-08 15:24:19,2021-04-13 14:24:48,119
63777,2021-04-08 15:24:19,2021-04-14 14:25:35,143
63777,2021-04-08 15:24:19,2021-04-15 14:26:35,167
63777,2021-04-08 15:24:19,2021-04-16 14:30:25,191
63777,2021-04-08 15:24:19,2021-04-16 14:30:28,191
63777,2021-04-08 15:24:19,2021-04-16 14:30:29,191
63777,2021-04-08 15:24:19,2021-04-19 14:47:08,263
63778,2021-04-08 15:24:55,2021-04-08 15:25:15,0
63778,2021-04-08 15:24:55,2021-04-08 15:25:16,0
63778,2021-04-08 15:24:55,2021-04-08 15:25:18,0
63779,2021-04-08 15:33:08,2021-04-08 15:33:13,0
63779,2021-04-08 15:33:08,2021-04-08 15:33:20,0
63779,2021-04-08 15:33:08,2021-04-08 16:18:49,0
63779,2021-04-08 15:33:08,2021-04-09 09:12:33,17
63779,2021-04-08 15:33:08,2021-04-12 13:19:26,93
63779,2021-04-08 15:33:08,2021-04-12 13:19:31,93
63779,2021-04-08 15:33:08,2021-04-12 13:19:38,93
63779,2021-04-08 15:33:08,2021-04-13 14:31:18,118
63779,2021-04-08 15:33:08,2021-04-13 14:31:20,118
63779,2021-04-08 15:33:08,2021-04-14 14:39:11,143
63779,2021-04-08 15:33:08,2021-04-15 14:41:26,167
63779,2021-04-08 15:33:08,2021-04-16 14:44:38,191
63779,2021-04-08 15:33:08,2021-04-19 14:46:59,263
63779,2021-04-08 15:33:08,2021-04-20 15:39:29,288
63779,2021-04-08 15:33:08,2021-04-21 15:41:34,312
63779,2021-04-08 15:33:08,2021-04-27 10:44:37,451
63779,2021-04-08 15:33:08,2021-04-29 08:52:17,497
63779,2021-04-08 15:33:08,2021-04-29 08:52:19,497
63779,2021-04-08 15:33:08,2021-04-30 09:34:35,522
63779,2021-04-08 15:33:08,2021-04-30 09:34:36,522
63780,2021-04-08 15:48:01,2021-04-08 15:48:13,0
63780,2021-04-08 15:48:01,2021-04-08 16:38:24,0
63780,2021-04-08 15:48:01,2021-04-08 16:38:30,0
63780,2021-04-08 15:48:01,2021-04-08 16:38:44,0
63780,2021-04-08 15:48:01,2021-04-09 16:39:00,24
63780,2021-04-08 15:48:01,2021-04-12 13:28:29,93
63780,2021-04-08 15:48:01,2021-04-13 14:30:11,118
63780,2021-04-08 15:48:01,2021-04-14 14:35:29,142
63780,2021-04-08 15:48:01,2021-04-15 14:36:10,166
63780,2021-04-08 15:48:01,2021-04-16 14:36:29,190
63780,2021-04-08 15:48:01,2021-04-19 14:38:20,262
63780,2021-04-08 15:48:01,2021-04-19 14:38:25,262
63780,2021-04-08 15:48:01,2021-04-20 15:39:23,287
63780,2021-04-08 15:48:01,2021-04-21 15:41:15,311
63780,2021-04-08 15:48:01,2021-04-27 10:44:15,450
63780,2021-04-08 15:48:01,2021-04-27 10:44:20,450
63780,2021-04-08 15:48:01,2021-04-27 10:44:21,450
63780,2021-04-08 15:48:01,2021-04-29 09:18:05,497
63781,2021-04-08 15:51:08,2021-04-09 09:43:36,17
63781,2021-04-08 15:51:08,2021-04-16 09:29:51,185
63781,2021-04-08 15:51:08,2021-04-23 10:46:39,354
63782,2021-04-08 15:51:09,2021-04-09 09:45:11,17
63782,2021-04-08 15:51:09,2021-04-09 09:46:31,17
63782,2021-04-08 15:51:09,2021-04-09 10:02:52,18
63782,2021-04-08 15:51:09,2021-04-09 10:03:50,18
63782,2021-04-08 15:51:09,2021-04-16 13:34:45,189
63782,2021-04-08 15:51:09,2021-04-28 10:42:36,474
63783,2021-04-08 15:51:10,2021-04-08 17:04:16,1
63783,2021-04-08 15:51:10,2021-04-08 17:04:37,1
63783,2021-04-08 15:51:10,2021-04-08 17:05:43,1
63783,2021-04-08 15:51:10,2021-04-15 16:38:49,168
63783,2021-04-08 15:51:10,2021-04-21 17:33:56,313
63783,2021-04-08 15:51:10,2021-04-21 17:34:48,313
63783,2021-04-08 15:51:10,2021-04-29 10:27:32,498
63783,2021-04-08 15:51:10,2021-04-29 15:59:13,504
63783,2021-04-08 15:51:10,2021-04-29 16:01:11,504
63783,2021-04-08 15:51:10,2021-04-29 16:02:05,504
63784,2021-04-08 15:51:12,2021-04-09 09:59:28,18
63784,2021-04-08 15:51:12,2021-04-16 09:24:59,185
63785,2021-04-08 15:51:13,2021-04-13 11:35:24,115
63785,2021-04-08 15:51:13,2021-04-16 10:36:05,186
63787,2021-04-08 15:51:15,2021-04-08 16:31:19,0
63787,2021-04-08 15:51:15,2021-04-09 13:01:18,21
63787,2021-04-08 15:51:15,2021-04-09 13:01:54,21
63787,2021-04-08 15:51:15,2021-04-13 18:14:31,122
63787,2021-04-08 15:51:15,2021-04-15 13:05:21,165
63787,2021-04-08 15:51:15,2021-04-16 10:08:11,186
63787,2021-04-08 15:51:15,2021-04-23 11:57:57,356
63787,2021-04-08 15:51:15,2021-04-26 11:24:09,427
63787,2021-04-08 15:51:15,2021-05-04 09:33:10,617
63788,2021-04-08 15:51:17,2021-04-21 17:36:55,313
63788,2021-04-08 15:51:17,2021-04-29 10:26:32,498
63789,2021-04-08 15:51:18,2021-04-09 11:21:46,19
63789,2021-04-08 15:51:18,2021-04-15 16:40:25,168
63789,2021-04-08 15:51:18,2021-04-21 17:32:07,313
63789,2021-04-08 15:51:18,2021-05-04 09:30:17,617
63791,2021-04-08 15:58:04,2021-04-08 16:04:26,0
63791,2021-04-08 15:58:04,2021-04-15 10:33:01,162
63791,2021-04-08 15:58:04,2021-04-15 11:55:10,163
63791,2021-04-08 15:58:04,2021-04-16 10:15:19,186
63791,2021-04-08 15:58:04,2021-04-17 10:26:39,210
63791,2021-04-08 15:58:04,2021-04-19 16:12:06,264
63791,2021-04-08 15:58:04,2021-04-20 10:22:51,282
63791,2021-04-08 15:58:04,2021-04-20 10:23:09,282
63791,2021-04-08 15:58:04,2021-04-21 10:38:34,306
63792,2021-04-08 15:58:05,2021-04-08 16:05:38,0
63792,2021-04-08 15:58:05,2021-04-14 11:39:17,139
63792,2021-04-08 15:58:05,2021-04-15 12:05:54,164
63792,2021-04-08 15:58:05,2021-04-16 12:05:19,188
63792,2021-04-08 15:58:05,2021-04-17 10:29:49,210
63792,2021-04-08 15:58:05,2021-04-19 16:01:09,264
63792,2021-04-08 15:58:05,2021-04-20 10:27:11,282
63792,2021-04-08 15:58:05,2021-04-21 11:17:48,307
63792,2021-04-08 15:58:05,2021-04-27 12:37:00,452
63793,2021-04-08 15:58:07,2021-04-08 16:06:41,0
63794,2021-04-08 15:58:08,2021-04-08 16:10:26,0
63794,2021-04-08 15:58:08,2021-04-12 17:39:59,97
63795,2021-04-08 15:58:09,2021-04-08 16:12:04,0
63795,2021-04-08 15:58:09,2021-04-23 09:59:35,354
63795,2021-04-08 15:58:09,2021-04-29 11:04:32,499
63795,2021-04-08 15:58:09,2021-04-29 11:06:03,499
63796,2021-04-08 15:58:10,2021-04-08 16:27:26,0
63797,2021-04-08 15:58:11,2021-04-08 16:30:45,0
63797,2021-04-08 15:58:11,2021-04-13 12:07:54,116
63797,2021-04-08 15:58:11,2021-04-14 11:04:16,139
63797,2021-04-08 15:58:11,2021-04-15 11:52:04,163
63797,2021-04-08 15:58:11,2021-04-15 16:43:11,168
63797,2021-04-08 15:58:11,2021-04-17 10:19:34,210
63797,2021-04-08 15:58:11,2021-04-19 16:10:20,264
63797,2021-04-08 15:58:11,2021-04-20 10:20:35,282
63797,2021-04-08 15:58:11,2021-04-28 09:05:35,473
63798,2021-04-08 15:58:13,2021-04-08 16:32:06,0
63798,2021-04-08 15:58:13,2021-04-15 16:18:11,168
63798,2021-04-08 15:58:13,2021-04-16 10:19:25,186
63798,2021-04-08 15:58:13,2021-04-17 11:03:23,211
63798,2021-04-08 15:58:13,2021-04-20 10:38:12,282
63799,2021-04-08 16:00:49,2021-04-08 16:03:22,0
63799,2021-04-08 16:00:49,2021-04-09 13:34:51,21
63800,2021-04-08 16:00:50,2021-04-09 09:10:52,17
63800,2021-04-08 16:00:50,2021-04-13 11:16:49,115
63800,2021-04-08 16:00:50,2021-04-26 17:04:57,433
63800,2021-04-08 16:00:50,2021-05-04 09:22:02,617
63801,2021-04-08 16:00:52,2021-04-08 16:28:59,0
63801,2021-04-08 16:00:52,2021-04-12 11:25:23,91
63801,2021-04-08 16:00:52,2021-04-13 12:23:54,116
63801,2021-04-08 16:00:52,2021-04-26 17:18:10,433
63801,2021-04-08 16:00:52,2021-04-26 17:19:00,433
63801,2021-04-08 16:00:52,2021-05-04 09:26:18,617
63802,2021-04-08 16:00:53,2021-04-08 16:32:12,0
63803,2021-04-08 16:00:54,2021-04-08 16:40:02,0
63803,2021-04-08 16:00:54,2021-04-13 11:04:36,115
63803,2021-04-08 16:00:54,2021-04-26 17:04:15,433
63803,2021-04-08 16:00:54,2021-05-04 09:20:51,617
63804,2021-04-08 16:00:56,2021-04-09 09:16:05,17
63804,2021-04-08 16:00:56,2021-04-13 11:17:37,115
63804,2021-04-08 16:00:56,2021-04-26 17:05:49,433
63804,2021-04-08 16:00:56,2021-05-04 09:22:57,617
63805,2021-04-08 16:00:57,2021-04-09 09:17:08,17
63805,2021-04-08 16:00:57,2021-04-13 11:19:14,115
63805,2021-04-08 16:00:57,2021-04-26 17:06:29,433
63805,2021-04-08 16:00:57,2021-05-04 09:24:03,617
63806,2021-04-08 16:00:58,2021-04-08 16:02:28,0
63807,2021-04-08 16:00:59,2021-04-09 09:26:25,17
63809,2021-04-08 16:02:36,2021-04-08 16:44:48,0
63810,2021-04-08 16:02:37,2021-04-08 16:45:22,0
63810,2021-04-08 16:02:37,2021-04-16 09:08:10,185
63810,2021-04-08 16:02:37,2021-04-26 12:18:01,428
63810,2021-04-08 16:02:37,2021-05-04 09:06:27,617
63810,2021-04-08 16:02:37,2021-05-04 09:07:16,617
63811,2021-04-08 16:02:38,2021-04-08 16:46:15,0
63812,2021-04-08 16:02:39,2021-04-08 16:50:04,0
63812,2021-04-08 16:02:39,2021-04-16 09:09:45,185
63812,2021-04-08 16:02:39,2021-04-16 09:10:47,185
63812,2021-04-08 16:02:39,2021-04-26 12:19:23,428
63812,2021-04-08 16:02:39,2021-05-04 09:08:35,617
63813,2021-04-08 16:02:41,2021-04-08 16:50:50,0
63814,2021-04-08 16:02:42,2021-04-08 16:51:35,0
63814,2021-04-08 16:02:42,2021-04-16 09:12:37,185
63814,2021-04-08 16:02:42,2021-04-26 12:20:24,428
63815,2021-04-08 16:02:43,2021-04-08 16:55:58,0
63818,2021-04-08 16:04:13,2021-04-08 16:28:29,0
63818,2021-04-08 16:04:13,2021-04-12 18:25:58,98
63818,2021-04-08 16:04:13,2021-04-13 17:26:48,121
63818,2021-04-08 16:04:13,2021-04-13 17:30:54,121
63818,2021-04-08 16:04:13,2021-04-14 11:26:37,139
63818,2021-04-08 16:04:13,2021-04-15 13:21:38,165
63818,2021-04-08 16:04:13,2021-04-16 10:53:37,186
63819,2021-04-08 16:04:14,2021-04-08 16:31:34,0
63819,2021-04-08 16:04:14,2021-04-12 18:26:32,98
63819,2021-04-08 16:04:14,2021-04-13 17:27:11,121
63819,2021-04-08 16:04:14,2021-04-14 11:25:58,139
63819,2021-04-08 16:04:14,2021-04-15 13:22:02,165
63819,2021-04-08 16:04:14,2021-04-16 10:56:48,186
63819,2021-04-08 16:04:14,2021-04-17 09:10:58,209
63819,2021-04-08 16:04:14,2021-04-19 13:05:13,261
63819,2021-04-08 16:04:14,2021-04-21 15:51:50,311
63820,2021-04-08 16:04:15,2021-04-08 16:44:33,0
63820,2021-04-08 16:04:15,2021-04-12 09:14:43,89
63820,2021-04-08 16:04:15,2021-04-12 09:15:31,89
63820,2021-04-08 16:04:15,2021-04-16 13:17:50,189
63821,2021-04-08 16:04:16,2021-04-08 16:54:50,0
63821,2021-04-08 16:04:16,2021-04-12 18:26:59,98
63821,2021-04-08 16:04:16,2021-04-13 17:27:51,121
63823,2021-04-08 16:04:19,2021-04-08 16:55:56,0
63823,2021-04-08 16:04:19,2021-04-08 17:01:09,0
63823,2021-04-08 16:04:19,2021-04-12 18:27:57,98
63823,2021-04-08 16:04:19,2021-04-13 17:29:14,121
63823,2021-04-08 16:04:19,2021-04-14 11:25:16,139
63823,2021-04-08 16:04:19,2021-04-15 13:22:41,165
63824,2021-04-08 16:04:20,2021-04-08 17:06:44,1
63824,2021-04-08 16:04:20,2021-04-12 18:29:29,98
63824,2021-04-08 16:04:20,2021-04-13 17:30:10,121
63824,2021-04-08 16:04:20,2021-04-14 11:21:17,139
63824,2021-04-08 16:04:20,2021-04-15 13:24:19,165
63824,2021-04-08 16:04:20,2021-04-16 10:59:55,186
63824,2021-04-08 16:04:20,2021-04-17 09:13:16,209
63824,2021-04-08 16:04:20,2021-04-19 13:05:38,261
63824,2021-04-08 16:04:20,2021-04-21 15:56:12,311
63824,2021-04-08 16:04:20,2021-04-24 10:08:16,378
63824,2021-04-08 16:04:20,2021-04-26 16:25:38,432
63824,2021-04-08 16:04:20,2021-04-29 13:38:53,501
63824,2021-04-08 16:04:20,2021-05-03 14:45:30,598
63825,2021-04-08 16:04:22,2021-04-08 17:05:12,1
63825,2021-04-08 16:04:22,2021-04-12 18:28:43,98
63825,2021-04-08 16:04:22,2021-04-13 17:29:48,121
63825,2021-04-08 16:04:22,2021-04-14 11:21:49,139
63826,2021-04-08 16:04:23,2021-04-09 10:04:59,18
63826,2021-04-08 16:04:23,2021-04-12 18:30:43,98
63826,2021-04-08 16:04:23,2021-04-15 18:05:25,170
63826,2021-04-08 16:04:23,2021-04-16 08:19:22,184
63826,2021-04-08 16:04:23,2021-04-21 12:23:46,308
63826,2021-04-08 16:04:23,2021-04-23 14:32:47,358
63826,2021-04-08 16:04:23,2021-04-23 14:45:54,358
63827,2021-04-08 16:05:46,2021-04-15 10:37:58,162
63827,2021-04-08 16:05:46,2021-04-15 10:54:24,162
63827,2021-04-08 16:05:46,2021-04-15 11:39:47,163
63827,2021-04-08 16:05:46,2021-04-15 15:00:03,166
63827,2021-04-08 16:05:46,2021-04-15 15:00:05,166
63827,2021-04-08 16:05:46,2021-04-15 15:00:10,166
63827,2021-04-08 16:05:46,2021-04-16 15:00:32,190
63827,2021-04-08 16:05:46,2021-04-16 15:00:37,190
63827,2021-04-08 16:05:46,2021-04-19 13:39:03,261
63828,2021-04-08 16:05:47,2021-04-15 10:37:43,162
63828,2021-04-08 16:05:47,2021-04-15 10:52:53,162
63828,2021-04-08 16:05:47,2021-04-15 11:38:19,163
63828,2021-04-08 16:05:47,2021-04-15 14:58:50,166
63828,2021-04-08 16:05:47,2021-04-16 14:59:25,190
63828,2021-04-08 16:05:47,2021-04-19 13:02:03,260
63828,2021-04-08 16:05:47,2021-04-20 13:03:54,284
63828,2021-04-08 16:05:47,2021-04-21 13:04:20,308
63828,2021-04-08 16:05:47,2021-04-22 13:29:35,333
63828,2021-04-08 16:05:47,2021-04-23 14:33:57,358
63828,2021-04-08 16:05:47,2021-04-27 09:47:55,449
63828,2021-04-08 16:05:47,2021-04-28 15:18:27,479
63828,2021-04-08 16:05:47,2021-04-29 17:06:29,505
63829,2021-04-08 16:05:48,2021-04-08 17:18:55,1
63829,2021-04-08 16:05:48,2021-04-08 17:19:19,1
63829,2021-04-08 16:05:48,2021-04-08 17:21:01,1
63829,2021-04-08 16:05:48,2021-04-08 17:21:37,1
63829,2021-04-08 16:05:48,2021-04-08 17:22:09,1
63829,2021-04-08 16:05:48,2021-04-08 17:22:39,1
63829,2021-04-08 16:05:48,2021-04-08 17:23:12,1
63829,2021-04-08 16:05:48,2021-04-08 17:23:49,1
63829,2021-04-08 16:05:48,2021-04-08 17:24:17,1
63829,2021-04-08 16:05:48,2021-04-08 17:24:48,1
63829,2021-04-08 16:05:48,2021-04-08 17:25:18,1
63829,2021-04-08 16:05:48,2021-04-08 17:25:47,1
63829,2021-04-08 16:05:48,2021-04-08 17:26:18,1
63829,2021-04-08 16:05:48,2021-04-08 17:26:52,1
63829,2021-04-08 16:05:48,2021-04-08 17:27:23,1
63829,2021-04-08 16:05:48,2021-04-09 13:44:24,21
63829,2021-04-08 16:05:48,2021-04-09 16:12:26,24
63829,2021-04-08 16:05:48,2021-04-10 09:16:49,41
63830,2021-04-08 16:05:49,2021-04-15 10:37:20,162
63830,2021-04-08 16:05:49,2021-04-15 10:37:21,162
63830,2021-04-08 16:05:49,2021-04-15 11:23:02,163
63830,2021-04-08 16:05:49,2021-04-15 14:44:09,166
63830,2021-04-08 16:05:49,2021-04-16 14:44:18,190
63830,2021-04-08 16:05:49,2021-04-16 14:44:19,190
63830,2021-04-08 16:05:49,2021-04-19 13:11:25,261
63830,2021-04-08 16:05:49,2021-04-19 13:11:27,261
63830,2021-04-08 16:05:49,2021-04-20 13:28:49,285
63830,2021-04-08 16:05:49,2021-04-20 13:28:53,285
63830,2021-04-08 16:05:49,2021-04-21 13:35:36,309
63830,2021-04-08 16:05:49,2021-04-21 13:35:39,309
63830,2021-04-08 16:05:49,2021-04-22 16:45:05,336
63830,2021-04-08 16:05:49,2021-04-27 10:18:50,450
63830,2021-04-08 16:05:49,2021-04-27 10:18:56,450
63830,2021-04-08 16:05:49,2021-04-28 17:37:43,481
63830,2021-04-08 16:05:49,2021-04-30 09:07:00,521
63830,2021-04-08 16:05:49,2021-04-30 09:07:01,521
63831,2021-04-08 16:05:51,2021-04-09 10:19:25,18
63832,2021-04-08 16:05:52,2021-04-15 10:36:05,162
63832,2021-04-08 16:05:52,2021-04-15 10:51:18,162
63832,2021-04-08 16:05:52,2021-04-15 10:51:22,162
63832,2021-04-08 16:05:52,2021-04-15 14:11:37,166
63832,2021-04-08 16:05:52,2021-04-16 14:13:55,190
63832,2021-04-08 16:05:52,2021-04-19 13:01:24,260
63832,2021-04-08 16:05:52,2021-04-20 13:03:48,284
63832,2021-04-08 16:05:52,2021-04-20 13:04:10,284
63832,2021-04-08 16:05:52,2021-04-21 13:11:12,309
63832,2021-04-08 16:05:52,2021-04-21 13:11:16,309
63832,2021-04-08 16:05:52,2021-04-22 14:04:29,333
63832,2021-04-08 16:05:52,2021-04-23 14:57:26,358
63832,2021-04-08 16:05:52,2021-04-27 10:07:09,450
63832,2021-04-08 16:05:52,2021-04-28 15:46:24,479
63832,2021-04-08 16:05:52,2021-04-29 17:39:45,505
63833,2021-04-08 16:05:53,2021-04-08 17:05:21,0
63834,2021-04-08 16:05:55,2021-04-08 17:16:23,1
63834,2021-04-08 16:05:55,2021-04-15 13:40:58,165
63835,2021-04-08 16:05:56,2021-04-08 17:10:54,1
63836,2021-04-08 16:07:34,2021-04-08 18:08:07,2
63836,2021-04-08 16:07:34,2021-04-08 18:11:16,2
63836,2021-04-08 16:07:34,2021-04-12 18:54:24,98
63837,2021-04-08 16:07:35,2021-04-08 18:23:01,2
63837,2021-04-08 16:07:35,2021-04-14 10:07:53,138
63837,2021-04-08 16:07:35,2021-04-16 13:39:35,189
63837,2021-04-08 16:07:35,2021-04-21 16:33:00,312
63838,2021-04-08 16:07:36,2021-04-08 18:13:10,2
63838,2021-04-08 16:07:36,2021-04-12 18:55:30,98
63838,2021-04-08 16:07:36,2021-04-13 10:01:05,113
63838,2021-04-08 16:07:36,2021-04-15 10:23:42,162
63838,2021-04-08 16:07:36,2021-04-15 14:32:07,166
63838,2021-04-08 16:07:36,2021-04-21 14:43:20,310
63839,2021-04-08 16:07:38,2021-04-08 18:14:09,2
63839,2021-04-08 16:07:38,2021-04-12 18:56:50,98
63839,2021-04-08 16:07:38,2021-04-15 12:48:53,164
63839,2021-04-08 16:07:38,2021-04-16 13:29:45,189
63840,2021-04-08 16:07:39,2021-04-08 18:16:50,2
63840,2021-04-08 16:07:39,2021-04-12 18:59:50,98
63840,2021-04-08 16:07:39,2021-04-15 13:14:38,165
63840,2021-04-08 16:07:39,2021-04-16 14:43:29,190
63840,2021-04-08 16:07:39,2021-04-20 12:48:42,284
63840,2021-04-08 16:07:39,2021-04-21 16:56:30,312
63840,2021-04-08 16:07:39,2021-04-29 10:54:51,498
63841,2021-04-08 16:07:40,2021-04-08 18:18:14,2
63841,2021-04-08 16:07:40,2021-04-12 18:58:33,98
63842,2021-04-08 16:07:42,2021-04-08 18:19:08,2
63842,2021-04-08 16:07:42,2021-04-12 18:58:00,98
63842,2021-04-08 16:07:42,2021-04-15 12:49:49,164
63842,2021-04-08 16:07:42,2021-04-16 14:26:52,190
63842,2021-04-08 16:07:42,2021-04-21 16:44:25,312
63842,2021-04-08 16:07:42,2021-04-29 11:06:14,498
63843,2021-04-08 16:07:43,2021-04-08 18:20:11,2
63843,2021-04-08 16:07:43,2021-04-13 09:31:23,113
63843,2021-04-08 16:07:43,2021-04-15 13:00:26,164
63843,2021-04-08 16:07:43,2021-04-15 13:27:40,165
63843,2021-04-08 16:07:43,2021-04-16 14:09:10,190
63843,2021-04-08 16:07:43,2021-04-21 16:37:04,312
63843,2021-04-08 16:07:43,2021-04-29 10:59:35,498
63844,2021-04-08 16:07:44,2021-04-08 18:21:41,2
63844,2021-04-08 16:07:44,2021-04-12 13:03:34,92
63844,2021-04-08 16:07:44,2021-04-12 13:15:59,93
63844,2021-04-08 16:07:44,2021-04-15 12:53:48,164
63844,2021-04-08 16:07:44,2021-04-16 14:27:46,190
63844,2021-04-08 16:07:44,2021-04-21 16:46:46,312
63844,2021-04-08 16:07:44,2021-04-29 11:04:41,498
63845,2021-04-08 16:09:14,2021-04-08 16:26:59,0
63845,2021-04-08 16:09:14,2021-04-09 13:07:53,20
63845,2021-04-08 16:09:14,2021-04-14 09:22:56,137
63845,2021-04-08 16:09:14,2021-04-16 09:33:39,185
63845,2021-04-08 16:09:14,2021-04-16 17:23:26,193
63845,2021-04-08 16:09:14,2021-04-21 11:33:58,307
63845,2021-04-08 16:09:14,2021-04-26 16:35:50,432
63845,2021-04-08 16:09:14,2021-04-26 16:38:07,432
63845,2021-04-08 16:09:14,2021-04-30 10:29:39,522
63845,2021-04-08 16:09:14,2021-04-30 10:30:29,522
63845,2021-04-08 16:09:14,2021-04-30 16:08:29,527
63846,2021-04-08 16:09:15,2021-04-08 16:28:15,0
63846,2021-04-08 16:09:15,2021-04-08 16:28:57,0
63847,2021-04-08 16:09:16,2021-04-08 16:29:53,0
63848,2021-04-08 16:09:17,2021-04-08 17:08:15,0
63848,2021-04-08 16:09:17,2021-04-09 14:05:23,21
63848,2021-04-08 16:09:17,2021-04-14 10:06:36,137
63849,2021-04-08 16:09:18,2021-04-08 17:09:38,1
63849,2021-04-08 16:09:18,2021-04-08 17:09:59,1
63849,2021-04-08 16:09:18,2021-04-09 14:22:21,22
63849,2021-04-08 16:09:18,2021-04-14 10:18:06,138
63849,2021-04-08 16:09:18,2021-04-14 10:18:33,138
63849,2021-04-08 16:09:18,2021-04-16 09:48:32,185
63849,2021-04-08 16:09:18,2021-04-19 16:17:08,264
63849,2021-04-08 16:09:18,2021-04-22 13:44:01,333
63849,2021-04-08 16:09:18,2021-04-22 13:44:45,333
63849,2021-04-08 16:09:18,2021-04-28 13:46:40,477
63849,2021-04-08 16:09:18,2021-04-28 13:47:02,477
63849,2021-04-08 16:09:18,2021-04-30 12:52:03,524
63849,2021-04-08 16:09:18,2021-04-30 12:52:40,524
63850,2021-04-08 16:09:20,2021-04-08 17:10:43,1
63850,2021-04-08 16:09:20,2021-04-09 14:09:37,22
63850,2021-04-08 16:09:20,2021-04-14 12:43:53,140
63850,2021-04-08 16:09:20,2021-04-16 09:35:20,185
63850,2021-04-08 16:09:20,2021-04-16 17:25:07,193
63850,2021-04-08 16:09:20,2021-04-21 11:37:10,307
63850,2021-04-08 16:09:20,2021-04-26 16:42:16,432
63851,2021-04-08 16:09:21,2021-04-08 17:12:27,1
63851,2021-04-08 16:09:21,2021-04-08 17:12:51,1
63851,2021-04-08 16:09:21,2021-04-09 14:23:17,22
63852,2021-04-08 16:09:22,2021-04-08 17:13:28,1
63852,2021-04-08 16:09:22,2021-04-08 17:24:51,1
63852,2021-04-08 16:09:22,2021-04-09 14:23:58,22
63852,2021-04-08 16:09:22,2021-04-14 12:45:58,140
63852,2021-04-08 16:09:22,2021-04-16 09:43:37,185
63852,2021-04-08 16:09:22,2021-04-16 17:36:39,193
63852,2021-04-08 16:09:22,2021-04-22 12:14:17,332
63852,2021-04-08 16:09:22,2021-04-22 12:14:35,332
63852,2021-04-08 16:09:22,2021-04-28 12:04:25,475
63852,2021-04-08 16:09:22,2021-04-28 12:05:11,475
63852,2021-04-08 16:09:22,2021-04-30 12:36:52,524
63852,2021-04-08 16:09:22,2021-04-30 12:37:08,524
63853,2021-04-08 16:09:23,2021-04-08 17:15:03,1
63853,2021-04-08 16:09:23,2021-04-08 17:15:57,1
63853,2021-04-08 16:09:23,2021-04-08 17:22:50,1
63853,2021-04-08 16:09:23,2021-04-08 17:23:46,1
63853,2021-04-08 16:09:23,2021-04-09 09:56:54,17
63853,2021-04-08 16:09:23,2021-04-09 13:04:16,20
63853,2021-04-08 16:09:23,2021-04-09 13:08:55,20
63854,2021-04-08 16:09:25,2021-04-08 17:18:39,1
63854,2021-04-08 16:09:25,2021-04-08 17:19:12,1
63855,2021-04-08 16:16:48,2021-04-08 16:17:04,0
63855,2021-04-08 16:16:48,2021-04-08 16:17:06,0
63855,2021-04-08 16:16:48,2021-04-08 16:17:26,0
63856,2021-04-08 16:17:10,2021-04-08 16:17:40,0
63856,2021-04-08 16:17:10,2021-04-08 16:17:57,0
63856,2021-04-08 16:17:10,2021-04-08 17:06:05,0
63856,2021-04-08 16:17:10,2021-04-09 09:12:06,16
63856,2021-04-08 16:17:10,2021-04-12 13:19:05,93
63856,2021-04-08 16:17:10,2021-04-13 14:18:27,118
63856,2021-04-08 16:17:10,2021-04-13 14:18:56,118
63856,2021-04-08 16:17:10,2021-04-14 14:19:33,142
63856,2021-04-08 16:17:10,2021-04-15 14:26:25,166
63856,2021-04-08 16:17:10,2021-04-16 14:29:48,190
63856,2021-04-08 16:17:10,2021-04-16 14:29:49,190
63856,2021-04-08 16:17:10,2021-04-16 14:29:50,190
63856,2021-04-08 16:17:10,2021-04-19 14:55:34,262
63856,2021-04-08 16:17:10,2021-04-20 15:46:10,287
63856,2021-04-08 16:17:10,2021-04-21 15:51:16,311
63856,2021-04-08 16:17:10,2021-04-27 11:04:09,450
63856,2021-04-08 16:17:10,2021-04-29 09:04:05,496
63856,2021-04-08 16:17:10,2021-04-30 09:34:26,521
63856,2021-04-08 16:17:10,2021-04-30 09:34:32,521
63858,2021-04-08 16:25:35,2021-04-08 16:25:43,0
