lead_id,month,year,state,numberofStatuses
57107,2,2021,Oklahoma,5
57109,2,2021,Oklahoma,6
57113,2,2021,Oklahoma,4
57114,2,2021,Oklahoma,5
57115,2,2021,Oklahoma,6
57118,2,2021,Oklahoma,6
57123,2,2021,Arkansas,5
57125,2,2021,Oklahoma,4
57126,2,2021,Oklahoma,5
57130,2,2021,Oklahoma,5
57134,2,2021,Arkansas,3
57140,2,2021,Arkansas,6
57142,2,2021,Oklahoma,6
57149,2,2021,Oklahoma,8
57153,2,2021,Arkansas,6
57154,2,2021,Arkansas,4
57157,2,2021,Arkansas,3
57158,2,2021,Oklahoma,5
57162,2,2021,Oklahoma,6
57164,2,2021,Oklahoma,5
57165,2,2021,Oklahoma,7
57167,2,2021,Oklahoma,4
57172,2,2021,Oklahoma,7
57173,2,2021,Arkansas,4
57174,2,2021,Oklahoma,9
57175,2,2021,Oklahoma,3
57177,2,2021,Oklahoma,7
57179,2,2021,Arkansas,7
57187,2,2021,Arkansas,7
57188,2,2021,Arkansas,8
57192,2,2021,Arkansas,5
57196,2,2021,Oklahoma,6
57198,2,2021,Oklahoma,3
57205,2,2021,Oklahoma,6
57206,2,2021,Arkansas,6
57207,2,2021,Oklahoma,7
57216,2,2021,Oklahoma,4
57217,2,2021,Oklahoma,5
57224,2,2021,Oklahoma,5
57226,2,2021,Arkansas,6
57227,2,2021,Oklahoma,6
57236,2,2021,Oklahoma,4
57238,2,2021,Oklahoma,7
57266,2,2021,Oklahoma,5
57270,2,2021,Oklahoma,3
57273,2,2021,Oklahoma,4
57274,2,2021,Oklahoma,5
57275,2,2021,Oklahoma,7
57278,2,2021,Oklahoma,5
57279,2,2021,Tennessee,4
57286,2,2021,Oklahoma,8
57287,2,2021,Arkansas,7
57294,2,2021,Oklahoma,3
57297,2,2021,Oklahoma,3
57299,2,2021,Arkansas,3
57301,2,2021,Arkansas,3
57304,2,2021,Oklahoma,5
57307,2,2021,Arkansas,6
57313,2,2021,Arkansas,4
57315,2,2021,Oklahoma,3
57316,2,2021,Arkansas,4
57317,2,2021,Oklahoma,6
57319,2,2021,Arkansas,4
57322,2,2021,Arkansas,7
57329,2,2021,Oklahoma,4
57331,2,2021,Arkansas,4
57334,2,2021,Oklahoma,6
57335,2,2021,Oklahoma,7
57347,2,2021,Oklahoma,3
57349,2,2021,Oklahoma,4
57350,2,2021,Oklahoma,6
57351,2,2021,Oklahoma,8
57353,2,2021,Oklahoma,4
57361,2,2021,Arkansas,6
57362,2,2021,Arkansas,5
57364,2,2021,Oklahoma,2
57366,2,2021,Oklahoma,6
57367,2,2021,Oklahoma,8
57374,2,2021,Oklahoma,2
57376,2,2021,Oklahoma,4
57377,2,2021,Oklahoma,6
57378,2,2021,Oklahoma,7
57379,2,2021,Arkansas,6
57383,2,2021,Oklahoma,10
57387,2,2021,Arkansas,6
57390,2,2021,Oklahoma,6
57391,2,2021,Oklahoma,4
57394,2,2021,Arkansas,4
57395,2,2021,Oklahoma,4
57397,2,2021,Oklahoma,8
57398,2,2021,Oklahoma,6
57399,2,2021,Arkansas,4
57404,2,2021,Oklahoma,7
57405,2,2021,Oklahoma,8
57408,2,2021,Arkansas,5
57412,2,2021,Arkansas,5
57413,2,2021,Arkansas,6
57421,2,2021,Oklahoma,2
57423,2,2021,Oklahoma,7
57424,2,2021,Arkansas,9
57426,2,2021,Oklahoma,2
57428,2,2021,Arkansas,7
57432,2,2021,Oklahoma,4
57434,2,2021,Arkansas,5
57438,2,2021,Oklahoma,4
57446,2,2021,Oklahoma,6
57447,2,2021,Oklahoma,2
57449,2,2021,Oklahoma,6
57453,2,2021,Arkansas,4
57457,2,2021,Arkansas,6
57463,2,2021,Oklahoma,4
57464,2,2021,Arkansas,4
57472,2,2021,Oklahoma,3
57477,2,2021,Oklahoma,4
57478,2,2021,Arkansas,2
57485,2,2021,Oklahoma,8
57487,2,2021,Oklahoma,5
57492,2,2021,Oklahoma,3
57493,2,2021,Oklahoma,3
57494,2,2021,Arkansas,6
57500,2,2021,Oklahoma,6
57502,2,2021,Oklahoma,5
57507,2,2021,Oklahoma,4
57514,2,2021,Oklahoma,4
57516,2,2021,Arkansas,7
57518,2,2021,Arkansas,5
57519,2,2021,Oklahoma,7
57520,2,2021,Oklahoma,2
57525,2,2021,Arkansas,6
57526,2,2021,Oklahoma,4
57541,2,2021,Oklahoma,3
57542,2,2021,Oklahoma,3
57544,2,2021,Arkansas,3
57547,2,2021,Oklahoma,3
57548,2,2021,Oklahoma,4
57550,2,2021,Oklahoma,3
57552,2,2021,Oklahoma,4
57558,2,2021,Oklahoma,5
57561,2,2021,Oklahoma,4
57567,2,2021,Arkansas,4
57572,2,2021,Oklahoma,7
57574,2,2021,Arkansas,4
57582,2,2021,Arkansas,4
57590,2,2021,Oklahoma,6
57591,2,2021,Oklahoma,2
57599,2,2021,Oklahoma,5
57606,2,2021,Arkansas,6
57611,2,2021,Tennessee,4
57614,2,2021,Oklahoma,5
57620,2,2021,Oklahoma,6
57621,2,2021,Arkansas,4
57622,2,2021,Arkansas,2
57623,2,2021,Arkansas,3
57627,2,2021,Oklahoma,6
57630,2,2021,Oklahoma,5
57633,2,2021,Arkansas,5
57645,2,2021,Oklahoma,4
57647,2,2021,Arkansas,4
57648,2,2021,Oklahoma,5
57649,2,2021,Arkansas,10
57657,2,2021,Oklahoma,5
57658,2,2021,Arkansas,7
57659,2,2021,Oklahoma,4
57660,2,2021,Arkansas,3
57664,2,2021,Oklahoma,6
57673,2,2021,Oklahoma,4
57674,2,2021,Arkansas,5
57675,2,2021,Oklahoma,2
57676,2,2021,Oklahoma,4
57677,2,2021,Oklahoma,1
57682,2,2021,Oklahoma,1
57684,2,2021,Oklahoma,8
57693,2,2021,Missouri,10
57695,2,2021,Oklahoma,4
57697,2,2021,Oklahoma,5
57699,2,2021,Oklahoma,6
57700,2,2021,Arkansas,4
57701,2,2021,Arkansas,7
57705,2,2021,Arkansas,6
57706,2,2021,Arkansas,2
57708,2,2021,Arkansas,4
57711,2,2021,Oklahoma,5
57718,2,2021,Arkansas,3
57719,2,2021,Tennessee,3
57723,2,2021,Oklahoma,5
57733,2,2021,Arkansas,4
57737,2,2021,Arkansas,5
57740,2,2021,Arkansas,3
57742,2,2021,Oklahoma,4
57744,2,2021,Arkansas,3
57745,2,2021,Arkansas,2
57746,2,2021,Arkansas,4
57756,2,2021,Arkansas,5
57758,2,2021,Oklahoma,4
57759,2,2021,Oklahoma,4
57761,2,2021,Select a state,4
57763,2,2021,Oklahoma,4
57765,2,2021,Arkansas,4
57768,2,2021,Tennessee,5
57770,2,2021,Oklahoma,3
57771,2,2021,Oklahoma,5
57773,2,2021,Arkansas,4
57776,2,2021,Oklahoma,3
57777,2,2021,Arkansas,3
57780,2,2021,Arkansas,5
57785,2,2021,Arkansas,4
57787,2,2021,Oklahoma,5
57791,2,2021,Arkansas,4
57793,2,2021,Arkansas,6
57794,2,2021,Oklahoma,5
57797,2,2021,Arkansas,4
57819,2,2021,Oklahoma,4
57834,2,2021,Oklahoma,4
57868,2,2021,Oklahoma,5
57876,2,2021,Oklahoma,6
57882,2,2021,Oklahoma,5
57889,2,2021,Oklahoma,3
57908,2,2021,Oklahoma,2
57920,2,2021,Oklahoma,4
57933,2,2021,Oklahoma,3
57936,2,2021,Arkansas,4
57954,2,2021,Arkansas,5
57955,2,2021,Arkansas,6
57961,2,2021,Oklahoma,5
57963,2,2021,Oklahoma,4
57971,2,2021,Oklahoma,7
57988,2,2021,Oklahoma,3
58003,2,2021,Tennessee,6
58005,2,2021,Oklahoma,6
58006,2,2021,Oklahoma,4
58008,2,2021,Oklahoma,6
58016,2,2021,Oklahoma,3
58040,2,2021,Oklahoma,5
58043,2,2021,Arkansas,3
58045,2,2021,Arkansas,3
58054,2,2021,Tennessee,5
58057,2,2021,Oklahoma,3
58060,2,2021,Oklahoma,3
58064,2,2021,Oklahoma,7
58073,2,2021,Oklahoma,4
58078,2,2021,Oklahoma,7
58079,2,2021,Oklahoma,4
58086,2,2021,Arkansas,2
58089,2,2021,Oklahoma,4
58098,2,2021,Missouri,4
58101,2,2021,Arkansas,3
58105,2,2021,Oklahoma,6
58127,2,2021,Oklahoma,4
58132,2,2021,Arkansas,5
58134,2,2021,Oklahoma,3
58135,2,2021,Oklahoma,4
58137,2,2021,Oklahoma,7
58142,2,2021,Oklahoma,5
58145,2,2021,Oklahoma,5
58161,2,2021,Oklahoma,5
58166,2,2021,Oklahoma,3
58167,2,2021,Oklahoma,2
58174,2,2021,Arkansas,6
58178,2,2021,Arkansas,1
58182,2,2021,Arkansas,7
58185,2,2021,Oklahoma,7
58210,2,2021,Oklahoma,7
58212,2,2021,Oklahoma,5
58213,2,2021,Missouri,7
58219,2,2021,Arkansas,2
58222,2,2021,Missouri,7
58240,2,2021,Oklahoma,3
58243,2,2021,Arkansas,3
58253,2,2021,Arkansas,4
58259,2,2021,Arkansas,2
58265,2,2021,Arkansas,11
58291,2,2021,Arkansas,4
58293,2,2021,Arkansas,9
58299,2,2021,Oklahoma,5
58307,2,2021,Oklahoma,4
58312,2,2021,Arkansas,7
58316,2,2021,Arkansas,7
58317,2,2021,Select a state,2
58321,2,2021,Arkansas,4
58329,2,2021,Arkansas,3
58332,2,2021,Oklahoma,3
58333,2,2021,Arkansas,4
58349,2,2021,Oklahoma,6
58358,2,2021,Oklahoma,3
58384,2,2021,Oklahoma,3
58389,2,2021,Oklahoma,4
58403,2,2021,Oklahoma,3
58418,2,2021,Oklahoma,5
58442,2,2021,Oklahoma,4
58445,2,2021,Oklahoma,4
58446,2,2021,Oklahoma,3
58476,2,2021,Arkansas,6
58482,2,2021,Oklahoma,8
58486,2,2021,Oklahoma,4
58489,2,2021,Oklahoma,4
58490,2,2021,Oklahoma,6
58494,2,2021,Oklahoma,5
58495,2,2021,Oklahoma,3
58503,2,2021,Arkansas,4
58504,2,2021,Oklahoma,5
58506,2,2021,Oklahoma,9
58510,2,2021,Oklahoma,3
58519,2,2021,Arkansas,3
58520,2,2021,Arkansas,5
58528,2,2021,Oklahoma,4
58530,2,2021,Oklahoma,3
58531,2,2021,Oklahoma,2
58534,2,2021,Arkansas,9
58535,2,2021,Oklahoma,7
58536,2,2021,Oklahoma,3
58538,2,2021,Arkansas,5
58539,2,2021,Missouri,4
58541,2,2021,Oklahoma,5
58542,2,2021,Oklahoma,4
58543,2,2021,Oklahoma,5
58544,2,2021,Oklahoma,6
58548,2,2021,Arkansas,4
58556,2,2021,Oklahoma,5
58561,2,2021,Missouri,4
58562,2,2021,Arkansas,3
58567,2,2021,Oklahoma,3
58568,2,2021,Oklahoma,4
58571,2,2021,Oklahoma,5
58572,2,2021,Arkansas,2
58574,2,2021,Oklahoma,9
58583,2,2021,Oklahoma,6
58587,2,2021,Missouri,2
58593,2,2021,Arkansas,2
58597,2,2021,Oklahoma,3
58603,2,2021,Oklahoma,6
58607,2,2021,Oklahoma,2
58609,2,2021,Oklahoma,4
58610,2,2021,Oklahoma,7
58611,2,2021,Arkansas,4
58613,2,2021,Oklahoma,6
58616,2,2021,Oklahoma,3
58621,2,2021,Oklahoma,5
58630,2,2021,Oklahoma,3
58632,2,2021,Oklahoma,5
58636,2,2021,Oklahoma,5
58638,2,2021,Oklahoma,3
58639,2,2021,Oklahoma,4
58640,2,2021,Oklahoma,2
58646,2,2021,Arkansas,4
58651,2,2021,Oklahoma,5
58655,2,2021,Arkansas,4
58657,2,2021,Oklahoma,7
58665,2,2021,Oklahoma,6
58670,2,2021,Arkansas,4
58674,2,2021,Arkansas,2
58676,2,2021,Oklahoma,5
58677,2,2021,Oklahoma,2
58682,2,2021,Oklahoma,2
58683,2,2021,Oklahoma,3
58690,2,2021,Oklahoma,2
58697,2,2021,Oklahoma,2
58702,2,2021,Oklahoma,5
58713,2,2021,Arkansas,2
58714,2,2021,Oklahoma,6
58718,2,2021,Oklahoma,5
58720,2,2021,Arkansas,4
58722,2,2021,Oklahoma,7
58726,2,2021,Oklahoma,6
58731,2,2021,Oklahoma,4
58732,2,2021,Oklahoma,7
58734,2,2021,Oklahoma,1
58736,2,2021,Oklahoma,3
58744,2,2021,Oklahoma,3
58756,2,2021,Oklahoma,5
58758,2,2021,Oklahoma,3
58764,2,2021,Arkansas,5
58765,2,2021,Arkansas,9
58767,2,2021,Arkansas,4
58768,2,2021,Oklahoma,1
58771,2,2021,Oklahoma,4
58774,2,2021,Oklahoma,5
58778,2,2021,Missouri,1
58784,2,2021,Arkansas,5
58785,2,2021,Oklahoma,4
58787,2,2021,Oklahoma,3
58790,2,2021,Oklahoma,3
58801,2,2021,Oklahoma,6
58812,2,2021,Oklahoma,4
58814,2,2021,Arkansas,1
58825,2,2021,Oklahoma,6
58837,2,2021,Arkansas,6
58838,2,2021,Oklahoma,4
58840,2,2021,Missouri,6
58844,2,2021,Arkansas,2
58846,2,2021,Oklahoma,3
58847,2,2021,Oklahoma,3
58852,2,2021,Arkansas,6
58854,2,2021,Arkansas,4
58864,2,2021,Oklahoma,11
58873,2,2021,Oklahoma,2
58874,2,2021,Arkansas,3
58875,2,2021,Arkansas,5
58877,2,2021,Oklahoma,7
58886,2,2021,Oklahoma,4
58890,2,2021,Oklahoma,3
58893,2,2021,Oklahoma,9
58895,2,2021,Arkansas,4
58898,2,2021,Arkansas,6
58900,3,2021,Oklahoma,2
58901,3,2021,Oklahoma,4
58902,3,2021,Oklahoma,6
58904,3,2021,Oklahoma,2
58912,3,2021,Oklahoma,5
58916,3,2021,Oklahoma,4
58917,3,2021,Oklahoma,3
58918,3,2021,Oklahoma,6
58920,3,2021,Oklahoma,4
58924,3,2021,Missouri,3
58925,3,2021,Oklahoma,2
58927,3,2021,Oklahoma,4
58931,3,2021,Oklahoma,9
58938,3,2021,Arkansas,4
58940,3,2021,Arkansas,8
58942,3,2021,Oklahoma,2
58944,3,2021,Oklahoma,4
58946,3,2021,Oklahoma,2
58947,3,2021,Oklahoma,3
58950,3,2021,Oklahoma,6
58953,3,2021,Oklahoma,5
58955,3,2021,Oklahoma,3
58956,3,2021,Arkansas,2
58957,3,2021,Oklahoma,4
58964,3,2021,Oklahoma,11
58967,3,2021,Oklahoma,2
58970,3,2021,Oklahoma,6
58984,3,2021,Oklahoma,2
58987,3,2021,Missouri,4
58990,3,2021,Tennessee,5
58991,3,2021,Tennessee,5
58994,3,2021,Tennessee,6
58996,3,2021,Tennessee,2
59004,3,2021,Oklahoma,4
59006,3,2021,Arkansas,4
59015,3,2021,Tennessee,3
59016,3,2021,Arkansas,4
59017,3,2021,Oklahoma,3
59019,3,2021,Oklahoma,4
59022,3,2021,Tennessee,2
59023,3,2021,Oklahoma,8
59030,3,2021,Oklahoma,6
59031,3,2021,Arkansas,5
59041,3,2021,Arkansas,3
59042,3,2021,Arkansas,3
59043,3,2021,Tennessee,3
59049,3,2021,Arkansas,4
59050,3,2021,Arkansas,5
59060,3,2021,Arkansas,6
59064,3,2021,Tennessee,2
59065,3,2021,Tennessee,5
59071,3,2021,Arkansas,4
59078,3,2021,Oklahoma,4
59079,3,2021,Tennessee,4
59084,3,2021,Oklahoma,5
59094,3,2021,Oklahoma,4
59102,3,2021,Arkansas,8
59113,3,2021,Arkansas,2
59114,3,2021,Oklahoma,3
59116,3,2021,Arkansas,4
59119,3,2021,Arkansas,5
59125,3,2021,Tennessee,4
59127,3,2021,Oklahoma,3
59128,3,2021,Arkansas,6
59131,3,2021,Oklahoma,4
59132,3,2021,Oklahoma,2
59135,3,2021,Oklahoma,5
59137,3,2021,Arkansas,4
59140,3,2021,Oklahoma,5
59150,3,2021,Oklahoma,10
59157,3,2021,Oklahoma,4
59158,3,2021,Arkansas,4
59168,3,2021,Tennessee,3
59175,3,2021,Arkansas,3
59178,3,2021,Oklahoma,4
59179,3,2021,Oklahoma,5
59188,3,2021,Arkansas,5
59203,3,2021,Arkansas,5
59207,3,2021,Arkansas,4
59210,3,2021,Oklahoma,4
59218,3,2021,Oklahoma,2
59220,3,2021,Arkansas,6
59222,3,2021,Arkansas,3
59223,3,2021,Arkansas,5
59228,3,2021,Oklahoma,3
59229,3,2021,Oklahoma,4
59240,3,2021,Tennessee,4
59241,3,2021,Oklahoma,5
59249,3,2021,Oklahoma,4
59251,3,2021,Tennessee,6
59258,3,2021,Oklahoma,5
59267,3,2021,Arkansas,7
59271,3,2021,Oklahoma,3
59281,3,2021,Oklahoma,9
59282,3,2021,Oklahoma,3
59284,3,2021,Tennessee,6
59291,3,2021,Oklahoma,2
59298,3,2021,Oklahoma,5
59299,3,2021,Oklahoma,6
59300,3,2021,Tennessee,2
59324,3,2021,Missouri,5
59327,3,2021,Arkansas,4
59329,3,2021,Oklahoma,3
59330,3,2021,Tennessee,6
59332,3,2021,Tennessee,4
59333,3,2021,Missouri,5
59335,3,2021,Oklahoma,1
59345,3,2021,Arkansas,1
59346,3,2021,Oklahoma,5
59347,3,2021,Arkansas,3
59352,3,2021,Arkansas,4
59356,3,2021,Arkansas,4
59358,3,2021,Tennessee,5
59363,3,2021,Oklahoma,5
59367,3,2021,Oklahoma,7
59368,3,2021,Arkansas,3
59375,3,2021,Arkansas,8
59378,3,2021,Arkansas,4
59381,3,2021,Tennessee,4
59384,3,2021,Tennessee,2
59387,3,2021,Tennessee,4
59391,3,2021,Oklahoma,6
59394,3,2021,Oklahoma,4
59395,3,2021,Tennessee,4
59409,3,2021,Tennessee,7
59410,3,2021,Arkansas,2
59415,3,2021,Arkansas,1
59418,3,2021,Arkansas,2
59419,3,2021,Arkansas,5
59426,3,2021,Tennessee,5
59429,3,2021,Tennessee,4
59432,3,2021,Oklahoma,4
59437,3,2021,Oklahoma,8
59450,3,2021,Tennessee,3
59452,3,2021,Oklahoma,5
59456,3,2021,Oklahoma,2
59457,3,2021,Arkansas,6
59459,3,2021,Arkansas,3
59463,3,2021,Oklahoma,2
59465,3,2021,Tennessee,7
59466,3,2021,Oklahoma,9
59477,3,2021,Tennessee,4
59479,3,2021,Tennessee,1
59480,3,2021,Tennessee,7
59483,3,2021,Arkansas,3
59491,3,2021,Arkansas,4
59494,3,2021,Arkansas,7
59499,3,2021,Arkansas,6
59502,3,2021,Oklahoma,6
59505,3,2021,Oklahoma,6
59508,3,2021,Arkansas,3
59510,3,2021,Oklahoma,5
59519,3,2021,Tennessee,5
59521,3,2021,Arkansas,12
59522,3,2021,Tennessee,4
59526,3,2021,Tennessee,6
59527,3,2021,Arkansas,4
59531,3,2021,Tennessee,3
59532,3,2021,Tennessee,4
59536,3,2021,Arkansas,5
59543,3,2021,Oklahoma,6
59556,3,2021,Arkansas,1
59564,3,2021,Tennessee,3
59572,3,2021,Tennessee,2
59573,3,2021,Tennessee,4
59577,3,2021,Arkansas,6
59580,3,2021,Arkansas,4
59586,3,2021,Tennessee,6
59589,3,2021,Arkansas,3
59590,3,2021,Oklahoma,5
59593,3,2021,Oklahoma,4
59600,3,2021,Arkansas,5
59603,3,2021,Tennessee,6
59604,3,2021,Oklahoma,2
59613,3,2021,Arkansas,2
59617,3,2021,Arkansas,5
59619,3,2021,Tennessee,6
59621,3,2021,Tennessee,2
59629,3,2021,Oklahoma,4
59633,3,2021,Oklahoma,5
59642,3,2021,Oklahoma,2
59650,3,2021,Tennessee,8
59658,3,2021,Arkansas,4
59660,3,2021,Tennessee,5
59664,3,2021,Tennessee,3
59670,3,2021,Arkansas,3
59682,3,2021,Oklahoma,2
59684,3,2021,Arkansas,5
59690,3,2021,Arkansas,6
59691,3,2021,Oklahoma,6
59697,3,2021,Tennessee,9
59701,3,2021,Oklahoma,4
59703,3,2021,Arkansas,6
59709,3,2021,Oklahoma,1
59721,3,2021,Missouri,2
59722,3,2021,Arkansas,4
59724,3,2021,Arkansas,4
59725,3,2021,Arkansas,3
59734,3,2021,Tennessee,5
59736,3,2021,Tennessee,4
59739,3,2021,Oklahoma,9
59741,3,2021,Oklahoma,5
59756,3,2021,Arkansas,2
59758,3,2021,Oklahoma,6
59762,3,2021,Tennessee,5
59768,3,2021,Tennessee,8
59772,3,2021,Tennessee,3
59774,3,2021,Tennessee,6
59776,3,2021,Oklahoma,9
59785,3,2021,Arkansas,2
59789,3,2021,Oklahoma,3
59790,3,2021,Arkansas,6
59796,3,2021,Arkansas,6
59798,3,2021,Tennessee,4
59804,3,2021,Oklahoma,4
59818,3,2021,Oklahoma,2
59824,3,2021,Arkansas,4
59861,3,2021,Oklahoma,5
59878,3,2021,Oklahoma,2
59882,3,2021,Oklahoma,10
59885,3,2021,Oklahoma,3
59889,3,2021,Oklahoma,4
59903,3,2021,Oklahoma,6
59905,3,2021,Arkansas,3
59907,3,2021,Arkansas,5
59917,3,2021,Oklahoma,4
59920,3,2021,Oklahoma,1
59929,3,2021,Oklahoma,6
59930,3,2021,Oklahoma,2
59935,3,2021,Oklahoma,7
59940,3,2021,Oklahoma,3
59941,3,2021,Oklahoma,3
59946,3,2021,Arkansas,4
59951,3,2021,Oklahoma,3
59955,3,2021,Oklahoma,4
59960,3,2021,Oklahoma,3
59962,3,2021,Arkansas,2
59982,3,2021,Oklahoma,4
59984,3,2021,Tennessee,2
59985,3,2021,Tennessee,3
60008,3,2021,Arkansas,3
60025,3,2021,Tennessee,4
60034,3,2021,Tennessee,7
60036,3,2021,Oklahoma,4
60039,3,2021,Tennessee,5
60044,3,2021,Tennessee,1
60045,3,2021,Oklahoma,1
60047,3,2021,Arkansas,3
60048,3,2021,Arkansas,7
60054,3,2021,Missouri,4
60064,3,2021,Oklahoma,5
60073,3,2021,Oklahoma,4
60077,3,2021,Oklahoma,4
60089,3,2021,Arkansas,4
60092,3,2021,Oklahoma,3
60101,3,2021,Oklahoma,4
60104,3,2021,Oklahoma,5
60109,3,2021,Oklahoma,13
60116,3,2021,Oklahoma,8
60128,3,2021,Arkansas,1
60136,3,2021,Arkansas,4
60139,3,2021,Missouri,2
60141,3,2021,Arkansas,4
60147,3,2021,Arkansas,6
60148,3,2021,Tennessee,6
60151,3,2021,Arkansas,7
60152,3,2021,Oklahoma,9
60154,3,2021,Oklahoma,4
60156,3,2021,Oklahoma,3
60157,3,2021,Oklahoma,4
60158,3,2021,Arkansas,8
60165,3,2021,Tennessee,3
60166,3,2021,Tennessee,6
60172,3,2021,Arkansas,2
60173,3,2021,Oklahoma,3
60174,3,2021,Oklahoma,3
60176,3,2021,Arkansas,3
60181,3,2021,Tennessee,1
60192,3,2021,Tennessee,3
60195,3,2021,Oklahoma,4
60202,3,2021,Missouri,6
60212,3,2021,Arkansas,4
60218,3,2021,Tennessee,5
60219,3,2021,Tennessee,3
60221,3,2021,Oklahoma,3
60223,3,2021,Tennessee,5
60228,3,2021,Tennessee,3
60231,3,2021,Tennessee,5
60235,3,2021,Arkansas,12
60239,3,2021,Oklahoma,5
60240,3,2021,Tennessee,6
60242,3,2021,Oklahoma,6
60247,3,2021,Arkansas,3
60251,3,2021,Oklahoma,4
60257,3,2021,Oklahoma,4
60269,3,2021,Arkansas,3
60271,3,2021,Oklahoma,3
60276,3,2021,Oklahoma,3
60280,3,2021,Tennessee,8
60281,3,2021,Arkansas,3
60296,3,2021,Tennessee,4
60297,3,2021,Arkansas,2
60300,3,2021,Arkansas,3
60304,3,2021,Arkansas,3
60306,3,2021,Arkansas,3
60307,3,2021,Oklahoma,2
60311,3,2021,Oklahoma,7
60313,3,2021,Tennessee,11
60316,3,2021,Arkansas,7
60319,3,2021,Arkansas,3
60323,3,2021,Oklahoma,2
60325,3,2021,Arkansas,2
60329,3,2021,Oklahoma,3
60330,3,2021,Oklahoma,4
60331,3,2021,Arkansas,6
60334,3,2021,Arkansas,3
60335,3,2021,Arkansas,4
60336,3,2021,Missouri,4
60343,3,2021,Tennessee,9
60348,3,2021,Oklahoma,3
60354,3,2021,Oklahoma,11
60355,3,2021,Oklahoma,6
60363,3,2021,Oklahoma,3
60380,3,2021,Oklahoma,3
60381,3,2021,Tennessee,4
60386,3,2021,Oklahoma,2
60390,3,2021,Oklahoma,5
60393,3,2021,Arkansas,6
60395,3,2021,Oklahoma,4
60396,3,2021,Oklahoma,1
60398,3,2021,Arkansas,6
60402,3,2021,Oklahoma,4
60406,3,2021,Tennessee,4
60413,3,2021,Tennessee,5
60417,3,2021,Oklahoma,7
60419,3,2021,Oklahoma,3
60423,3,2021,Arkansas,2
60424,3,2021,Arkansas,6
60427,3,2021,Arkansas,4
60430,3,2021,Arkansas,3
60432,3,2021,Oklahoma,5
60440,3,2021,Oklahoma,6
60449,3,2021,Oklahoma,5
60452,3,2021,Oklahoma,5
60463,3,2021,Tennessee,4
60466,3,2021,Arkansas,8
60469,3,2021,Tennessee,8
60471,3,2021,Arkansas,2
60478,3,2021,Oklahoma,11
60481,3,2021,Oklahoma,7
60483,3,2021,Arkansas,3
60487,3,2021,Arkansas,3
60488,3,2021,Arkansas,2
60492,3,2021,Oklahoma,3
60493,3,2021,Oklahoma,5
60494,3,2021,Oklahoma,4
60495,3,2021,Tennessee,4
60508,3,2021,Oklahoma,4
60509,3,2021,Arkansas,3
60512,3,2021,Oklahoma,4
60517,3,2021,Oklahoma,2
60520,3,2021,Arkansas,7
60523,3,2021,Oklahoma,4
60524,3,2021,Arkansas,5
60536,3,2021,Arkansas,5
60542,3,2021,Tennessee,5
60546,3,2021,Arkansas,7
60551,3,2021,Arkansas,5
60563,3,2021,Arkansas,1
60564,3,2021,Oklahoma,3
60568,3,2021,Tennessee,7
60577,3,2021,Oklahoma,4
60586,3,2021,Arkansas,9
60587,3,2021,Arkansas,5
60591,3,2021,Oklahoma,5
60592,3,2021,Arkansas,6
60593,3,2021,Oklahoma,6
60599,3,2021,Tennessee,5
60601,3,2021,Tennessee,3
60604,3,2021,Oklahoma,3
60605,3,2021,Oklahoma,5
60610,3,2021,Tennessee,8
60612,3,2021,Oklahoma,4
60617,3,2021,Tennessee,4
60619,3,2021,Tennessee,7
60624,3,2021,Oklahoma,1
60626,3,2021,Arkansas,6
60634,3,2021,Tennessee,5
60636,3,2021,Tennessee,1
60639,3,2021,Arkansas,5
60643,3,2021,Oklahoma,11
60644,3,2021,Arkansas,7
60645,3,2021,Arkansas,8
60646,3,2021,Missouri,3
60653,3,2021,Tennessee,4
60661,3,2021,Arkansas,7
60666,3,2021,Arkansas,4
60673,3,2021,Arkansas,5
60674,3,2021,Oklahoma,9
60677,3,2021,Oklahoma,4
60679,3,2021,Tennessee,2
60685,3,2021,Tennessee,1
60686,3,2021,Tennessee,9
60692,3,2021,Tennessee,4
60694,3,2021,Tennessee,7
60696,3,2021,Oklahoma,2
60703,3,2021,Oklahoma,4
60704,3,2021,Tennessee,4
60707,3,2021,Oklahoma,5
60708,3,2021,Oklahoma,2
60711,3,2021,Arkansas,4
60712,3,2021,Oklahoma,4
60723,3,2021,Arkansas,4
60729,3,2021,Arkansas,7
60732,3,2021,Tennessee,8
60734,3,2021,Tennessee,3
60735,3,2021,Arkansas,4
60740,3,2021,Arkansas,3
60741,3,2021,Arkansas,4
60752,3,2021,Oklahoma,9
60759,3,2021,Arkansas,6
60760,3,2021,Oklahoma,5
60768,3,2021,Tennessee,3
60786,3,2021,Oklahoma,5
60787,3,2021,Arkansas,12
60789,3,2021,Tennessee,8
60792,3,2021,Tennessee,4
60793,3,2021,Arkansas,3
60801,3,2021,Arkansas,6
60804,3,2021,Oklahoma,4
60811,3,2021,Arkansas,3
60814,3,2021,Tennessee,5
60816,3,2021,Arkansas,4
60824,3,2021,Arkansas,5
60825,3,2021,Oklahoma,4
60827,3,2021,Arkansas,6
60830,3,2021,Arkansas,3
60831,3,2021,Oklahoma,2
60832,3,2021,Oklahoma,5
60834,3,2021,Arkansas,5
60838,3,2021,Arkansas,3
60843,3,2021,Oklahoma,7
60846,3,2021,Tennessee,8
60850,3,2021,Arkansas,6
